sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
17161	303	980000000	-9.75870345771939e-15	1.2962589485483238e-09	1.1315674197368126e-09	1.0	0.0	0.0	0.0	-9.800000025624975	3.666555933720936e-08	9.79999997481178	0.5000000022451864	-1.1315505197072003e-09	-0.8763313504058637
17162	304	0	-9.759003254443158e-15	1.4127854746528909e-09	1.2106772910769639e-09	1.0	0.0	0.0	0.0	-9.800000029046032	3.8230276525346994e-08	9.79999997366456	0.5000000024470163	-1.210660390950057e-09	-0.8673927646297397
17163	304	20000000	-9.759331691468456e-15	1.5348519086591094e-09	1.289701031643704e-09	1.0	0.0	0.0	0.0	-9.800000032585437	3.979331258711995e-08	9.79999997241921	0.5000000026584416	-1.2896841314139764e-09	-0.8718389642250282
17164	304	40000000	-9.759688874674402e-15	1.6629369048672303e-09	1.368633019604585e-09	1.0	0.0	0.0	0.0	-9.800000036318924	4.1354551463878786e-08	9.799999971131989	0.5000000028802912	-1.368616119269666e-09	-0.8709599409330709
17165	304	60000000	-9.760081183277878e-15	1.7975427184853875e-09	1.4474676396683444e-09	1.0	0.0	0.0	0.0	-9.800000040241862	4.29138816863616e-08	9.799999969778439	0.5000000031134354	-1.4474507392184638e-09	-0.8853508497972555
17166	304	80000000	-9.760511396605745e-15	1.939197175177298e-09	1.5261992832135217e-09	1.0	0.0	0.0	0.0	-9.800000044375334	4.447120068737222e-08	9.799999968358811	0.5000000033587882	-1.5261823826380742e-09	-0.8404456683573687
17167	304	100000000	-9.760989467295131e-15	2.088455739750578e-09	1.604822349069661e-09	1.0	0.0	0.0	0.0	-9.800000048709986	4.6026387348458216e-08	9.799999966842549	0.5000000036173116	-1.6048054483451348e-09	-0.8783192791471688
17168	304	120000000	-9.761498692915108e-15	2.245903694458353e-09	1.6833312439302136e-09	1.0	0.0	0.0	0.0	-9.800000053327189	4.757933890445051e-08	9.799999965287602	0.5000000038900194	-1.6833143430667328e-09	-0.8593494788591225
17169	304	140000000	-9.762061387489881e-15	2.4121584350513347e-09	1.7617203824840656e-09	1.0	0.0	0.0	0.0	-9.800000058158655	4.91299412720751e-08	9.799999963601739	0.5000000041779811	-1.7617034814582142e-09	-0.8489971825473179
17170	304	160000000	-9.762674559934355e-15	2.587871890211179e-09	1.8399841879349018e-09	1.0	0.0	0.0	0.0	-9.800000063264509	5.067809085476242e-08	9.799999961820019	0.5000000044823257	-1.83996728673398e-09	-0.8848934409872764
17171	304	180000000	-9.763340857226489e-15	2.7737330790192857e-09	1.91811709249905e-09	1.0	0.0	0.0	0.0	-9.800000068674153	5.222367378610634e-08	9.799999959943845	0.5000000048042467	-1.918100191111769e-09	-0.8582557158865131
17172	304	200000000	-9.764065970368897e-15	2.970470812615157e-09	1.996113537528696e-09	1.0	0.0	0.0	0.0	-9.800000074449922	5.376658186762099e-08	9.799999958007518	0.5000000051450065	-1.996096635940393e-09	-0.8540764280624619
17173	304	220000000	-9.764850243468716e-15	3.1788565521006203e-09	2.0739679745410308e-09	1.0	0.0	0.0	0.0	-9.800000080528243	5.530670846034302e-08	9.799999955917222	0.5000000055059411	-2.0739510727434577e-09	-0.8877088248024262
