sequence	time_seconds	time_nseconds	orientation_x	orientation_y	orientation_z	orientation_w	angular_velocity_x	angular_velocity_y	angular_velocity_z	linear_acceleration_x	linear_acceleration_y	linear_acceleration_z	mag_x	mag_y	mag_z
39952	799	139900000	-0.0016988975469147468	-0.0034552537089303304	0.44382552876193454	-0.8961049464142699	0.0011614129636294184	-2.066177698384577e-06	-0.15231670317120083	-0.03231309135710047	-0.014344329840161449	9.799996094334993	0.3096758488248971	0.397739415639925	-0.8705662053452788
39953	799	159900000	-0.0017035300107092373	-0.003452939453810571	0.44505674130916084	-0.8954940939000668	0.0010470230077618	1.1366724329573156e-07	-0.1374388088517796	-0.013631294277232588	-0.013292037173087648	9.800125326239778	0.30858141047206344	0.3985710561042483	-0.8415873376002088
39954	799	179900000	-0.001707478388260864	-0.003450968351303348	0.446106797697573	-0.8949714522726459	0.000892912011252849	7.988719654380467e-07	-0.11729077511369576	0.00459952450213085	-0.01173907310633974	9.800287874464226	0.3076456200186808	0.3992784102742125	-0.86939552849977
39955	799	199900000	-0.0017137179117892904	-0.003450950724249886	0.4470159455645463	-0.8945176904461154	0.0009504289646906279	0.0002781285997630549	-0.10160662346968641	-0.06401014108758922	-0.009826913253770879	9.800975824401583	0.30683841967161796	0.399886349716587	-0.8592987876303456
39956	799	219900000	-0.001717472707601949	-0.0034495723930429334	0.44792409200924405	-0.8940632855315659	0.0007887559133757969	4.573341714232717e-05	-0.10154641576327998	-0.07409534202370627	-0.009910057103470265	9.798662972893101	0.30602645073322077	0.40049506755223147	-0.8613266644922734
39957	799	239900000	-0.0017210176265405463	-0.003448095159284961	0.4488316134074378	-0.8936080413381351	0.000774350203235489	2.7886874637589768e-05	-0.10152818138451065	-0.07511764841023762	-0.009926076362751925	9.79924914249128	0.30521308496377453	0.40110227220789973	-0.871683790655792
39958	799	259900000	-0.0017245441939944923	-0.0034466815935367445	0.4497382207464975	-0.8931521030222627	0.0007696569606318677	3.3149278646385185e-05	-0.10147767198149811	-0.0756441218068676	-0.0099298930656593	9.799488167642883	0.30439898453450104	0.4017075975920086	-0.8696563398655912
39959	799	279900000	-0.0017280483505279398	-0.00344536847191085	0.4506437703166002	-0.8926955447182597	0.000762880307519866	4.150867032637447e-05	-0.10141110536888358	-0.0759161210649035	-0.00992711888437931	9.79959077445733	0.30358433714636085	0.4023109824145432	-0.8652131183744824
39960	799	299900000	-0.0017314868983459677	-0.0034442095249875865	0.45154786092959565	-0.8922385716072665	0.0007496446736911851	5.271019450565044e-05	-0.10129960716281862	-0.0761499186264515	-0.009924754424060532	9.799621908999093	0.3027695594009058	0.4029122672892712	-0.8615782196611477
39961	799	319900000	-0.0017348303152965147	-0.0034433545798147527	0.4524496219882945	-0.8917816286713155	0.0007266220200952752	7.593175955950236e-05	-0.1010904780745564	-0.07681670054490015	-0.00991161154278514	9.79957854205522	0.30195565361399407	0.4035110352711614	-0.8918411200605227
39962	799	339900000	-0.0017380192465495203	-0.0034431147304961806	0.45334664720445605	-0.8913259458349285	0.0006831659476714932	0.0001241828776395277	-0.1006112908186576	-0.07906403409505425	-0.009973496633744161	9.799437799712669	0.3011452445697535	0.4041060218401217	-0.8809475238735471
39963	799	359900000	-0.0017416306137887018	-0.0034419730526917547	0.454223336781438	-0.890879497949889	0.0007530960152892532	6.330622142642806e-05	-0.09837975582847344	-0.09708638974586213	-0.009340575517152103	9.800725594429142	0.30035065149300494	0.4046847629166276	-0.8635580471880344
39964	799	379900000	-0.0017449210136744806	-0.003440893091212837	0.45501950061438695	-0.8904731155773457	0.0006870036860235879	5.445948182547414e-05	-0.0893861305858692	-0.1327825991640617	-0.009030386963951503	9.799370374957354	0.29962765919414874	0.40520919278047374	-0.8638874965192807
39965	799	399900000	-0.0017496644322493214	-0.0034301877323691036	0.4556720365681662	-0.8901394090682173	0.0011922632775717425	-0.0007364862228103537	-0.07328737570082873	-0.15123443867249875	-0.007037988375379334	9.805788689809049	0.2990206956740663	0.4056273304954203	-0.8562448001725271
39966	799	419900000	-0.001751241407894253	-0.0034269676345648134	0.4561976019129561	-0.8898701798887471	0.0005144885508404658	-0.00021438087388938194	-0.05904956246920674	-0.12114113728044397	-0.0059657321616255615	9.793415445691478	0.2985377467643417	0.4059712984288105	-0.8401475088444245
39967	799	439900000	-0.0017532552568201838	-0.0034261675593861987	0.4566688258729205	-0.8896284454465851	0.0004195261301440319	2.099392155493676e-05	-0.05295985447250612	-0.08867517483469822	-0.004958619444058402	9.798657204163	0.29810794227066856	0.40628003382633926	-0.8639038609134557
39968	799	459900000	-0.001755105109493625	-0.0034251732930042226	0.4571443393648744	-0.8893841918881964	0.0004157159952422373	-3.6600520519024473e-06	-0.05345652586561455	-0.05906243071032883	-0.004972965778372538	9.800208985033416	0.29767334620729474	0.40659133630678856	-0.8608730115158093
39969	799	479900000	-0.0017569911305479124	-0.0034237882828152136	0.4576805369876606	-0.8891083829987481	0.0004631190526256809	-3.660122861813878e-05	-0.060296130748781346	-0.031222857437466736	-0.005433209477661043	9.800221642017341	0.297182184725005	0.4069420107644165	-0.8512243273985884
39970	799	499900000	-0.0017593637303237764	-0.0034222516689959366	0.45833256170479036	-0.888772443156235	0.0005635415003125791	-2.7573826173719713e-05	-0.07334630120242162	-0.0039094146679020236	-0.006690480802130564	9.800189134445134	0.29658444216032204	0.4073677813830421	-0.8540439091072877
39971	799	519900000	-0.0017620920235878845	-0.0034218067075144063	0.45915280854645457	-0.888348965595424	0.0006180915266455835	8.611305060590394e-05	-0.09230963559207388	0.013622584815773525	-0.008742711754083896	9.796814619844465	0.29583335520285137	0.4079039625066564	-0.8538821796392035
39972	799	539900000	-0.0017653770563997476	-0.003421820796472006	0.46004926767345844	-0.8878850409255694	0.000679677548389007	0.00015286652820886565	-0.10093698087291175	-0.08197285074816897	-0.009823938734443132	9.803320314863335	0.2950119537513971	0.4084886024014557	-0.8853898215757441
39973	799	559900000	-0.0017689909716148602	-0.0034213779617605342	0.460943580955091	-0.8874210838266592	0.000729170728065085	0.00012781708496397112	-0.10074775308126745	-0.07499626798267743	-0.009811567524295269	9.799877083478316	0.2941904900477233	0.40906961401326986	-0.8844085655790022
39974	799	579900000	-0.0017725141663412804	-0.0034200632937138086	0.4618361516723241	-0.8869568931853989	0.0007607517197906703	4.6655201915156124e-05	-0.10060375595945499	-0.07478877387433502	-0.0097788689375418	9.799375672471438	0.29336763552333384	0.40964757727991086	-0.8519152873054613
39975	799	599900000	-0.001775969749726991	-0.0034184460595294165	0.46272764091218826	-0.8864921265831002	0.0007684607022210713	1.7085024352374995e-05	-0.10053440298797409	-0.07515689772391335	-0.009774824853706872	9.799534270496798	0.2925436780662303	0.41022334417300704	-0.8724141922963097
39976	799	619900000	-0.0017794105198117546	-0.0034167522544499306	0.4636182476695285	-0.8860266812743676	0.0007705095264030399	1.0000359577423972e-05	-0.10048756868944034	-0.07528133084561077	-0.00977561452027703	9.799663538712949	0.29171882702634433	0.41079714431907166	-0.8511143760759733
39977	799	639900000	-0.001782855263459865	-0.003415029094281087	0.46450825334814283	-0.8855604110250482	0.0007721639675709475	7.972459984960951e-06	-0.10047255067514259	-0.07522919045857242	-0.009769631916107056	9.799711927031085	0.2908929130145143	0.4113691694750962	-0.863209827631671
39978	799	659900000	-0.0017863024901295284	-0.0034132978976680367	0.46539772074297203	-0.88509328324653	0.0007727262131616845	7.76493959034591e-06	-0.10046471303881521	-0.07522814134699758	-0.009767308307749549	9.799733032992478	0.29006591221372585	0.4119394785605864	-0.8597484979668714
39979	799	679900000	-0.0017897528011396938	-0.0034115590644068087	0.466286674301263	-0.8846252853150472	0.0007733346621060961	7.6213653479876304e-06	-0.10045972803395235	-0.07521526976358606	-0.009764729412150244	9.799738867918682	0.2892378058234971	0.4125080853588977	-0.868129783322472
39980	799	699900000	-0.0017932059386806466	-0.003409814191894747	0.46717513510301756	-0.8841564062546373	0.0007738558999243475	7.607708887135554e-06	-0.10045722136141158	-0.07519926124350833	-0.009771441706242348	9.799737589936683	0.28840857914717555	0.4130750036215244	-0.8684346140827166
39981	799	719900000	-0.001796661968647545	-0.003408064954664828	0.46806312073478995	-0.8836866368272436	0.0007743131812250444	7.745732891744532e-06	-0.10045680283497259	-0.07518489346649206	-0.009774317827559335	9.799733235705379	0.28757822098037045	0.41364024430176055	-0.8744334426362153
39982	799	739900000	-0.0018001228997636327	-0.0034063092626637004	0.4689506627896851	-0.8832159602746477	0.0007750602193457823	7.793588044945498e-06	-0.10046006090800991	-0.07520818547596819	-0.009772445215613927	9.799744317744278	0.2867467026951845	0.41420382122048827	-0.8695690644740158
39983	799	759900000	-0.0018035813003766123	-0.0034045344053259233	0.4698378307762284	-0.8827443395522081	0.000775778024003495	6.371156921999042e-06	-0.1004712969090969	-0.07519951966422264	-0.009770077178618684	9.799739258999198	0.28591393598049697	0.4147657780409095	-0.8387413589855968
39984	799	779900000	-0.0018070471408708523	-0.0034027647043038604	0.47072464687180327	-0.8822717623274668	0.0007762452228565909	7.564992639580992e-06	-0.10048517245639162	-0.07520057849993295	-0.009773167390349866	9.799728158994164	0.2850799471128078	0.41532613130728635	-0.8639049401971146
39985	799	799900000	-0.0018105157047532748	-0.003400995749718597	0.4716111230803563	-0.8817982217308439	0.0007765087933933597	8.148277313355258e-06	-0.1005005326811314	-0.0751977930718342	-0.009778510327504594	9.799718897046485	0.2842447161054285	0.41588489005116586	-0.8532280670548862
39986	799	819900000	-0.0018139873495997708	-0.0033992274051318325	0.4724972733558777	-0.8813237097538024	0.0007768167246109599	8.736745421781083e-06	-0.10051760244250009	-0.07518765413726793	-0.009780726808393016	9.799710726313224	0.2834082316751525	0.4164420601887587	-0.8320375827670825
39987	799	839900000	-0.0018174635236284204	-0.0033974596294769257	0.4733832114964212	-0.8808481646502654	0.0007773043084493763	9.390553670489664e-06	-0.10054771996336005	-0.07511651652006134	-0.009781907823842917	9.79970082129303	0.28257038895043846	0.4169977092675369	-0.8822253916900673
39988	799	859900000	-0.001820944675045487	-0.00339569718787671	0.4742689923865963	-0.8803715557999938	0.0007776301428734559	1.0486007638358615e-05	-0.1005842239023177	-0.07512022599247913	-0.009781541363999075	9.799690690261384	0.28173114461881266	0.4175518723357851	-0.8635952585746062
39989	799	879900000	-0.0018244312730656379	-0.0033939396148107183	0.4751546320247511	-0.8798938733107785	0.0007780262857725662	1.1563231707344022e-05	-0.10062270689459663	-0.07512486036742072	-0.009781867215485539	9.799679792514475	0.2808904840015466	0.4181045552535487	-0.8696251070700813
39990	799	899900000	-0.0018279247906957219	-0.0033921881762387558	0.47604014996204685	-0.8794151052685236	0.000778500401958247	1.282242439474112e-05	-0.10066357784855846	-0.07513245551826456	-0.009784522476932667	9.799667874069051	0.2800483923813758	0.41865576590941034	-0.8522537357216932
39991	799	919900000	-0.0018314087238728946	-0.0033904351921331057	0.4769255891118342	-0.8789352270455566	0.0007779073107334081	1.2621245306947686e-05	-0.10070950119878182	-0.07518254101560533	-0.009795122086923218	9.799690073720898	0.27920480421474814	0.41920554667419085	-0.8721140200425327
39992	799	939900000	-0.001834893339559285	-0.0033886859208875028	0.4778110700410528	-0.8784541714400281	0.000778020015149187	1.3371664801649058e-05	-0.1007693262040283	-0.07520821412585434	-0.009803416580842352	9.799674247279276	0.2783596211229975	0.41975395820092853	-0.8521436304195456
39993	799	959900000	-0.001838383208530486	-0.003386944561337277	0.4786966350060499	-0.877971913325023	0.0007783525878028296	1.4709752004418559e-05	-0.10083416533246181	-0.07525204589029721	-0.009807763977914274	9.799662983034338	0.2775128125671646	0.4203010192948845	-0.8788640040775574
39994	799	979900000	-0.0018418740817747932	-0.00338520798049695	0.4795823959394198	-0.8774883893088279	0.0007785110995539548	1.557011089289832e-05	-0.10091196962727961	-0.07529860141733029	-0.009816485336799925	9.799652709745407	0.2766642624712209	0.4208467992222681	-0.8538999319040211
39995	799	999900000	-0.001845376427625717	-0.0033834774820631587	0.4804683220279774	-0.8770036135578853	0.0007795125686058289	1.7047360016720945e-05	-0.10098649007809295	-0.0754040934796051	-0.00982379231573503	9.79964820760035	0.2758140100785891	0.4213912591593105	-0.8624135663620982
39996	800	19900000	-0.001848892205881744	-0.0033817554435619907	0.48135434822739737	-0.8765176192012963	0.0007805428735816408	1.882852223755789e-05	-0.10105381701661227	-0.07543864035541341	-0.00982710025322375	9.79963865179731	0.274962122395047	0.42193435308237387	-0.8569398039910237
39997	800	39900000	-0.0018524281103147193	-0.0033800464547338533	0.48224050351998293	-0.8760303879209063	0.0007819511672714478	2.133556122782853e-05	-0.10112466777423741	-0.07547954990576332	-0.009832414094923574	9.799632078263693	0.27410858349874867	0.42247608819279725	-0.851354777870175
39998	800	59900000	-0.001855994515839517	-0.0033783566607527783	0.48312682291859765	-0.8755418978936486	0.0007839861453265371	2.4883037786343508e-05	-0.10119973912351299	-0.07552346385564276	-0.009866070278844973	9.799620891871337	0.2732533768892525	0.4230164709885309	-0.8531074406151471
39999	800	79900000	-0.0018596091515127738	-0.003376690853909606	0.4840133737688002	-0.8750521092058601	0.0007873692381231684	2.9709117444457215e-05	-0.10128273366894457	-0.07557484855158644	-0.009862062680503145	9.799604166772586	0.27239645868497164	0.42355551542000086	-0.8655859020344479
40000	800	99900000	-0.0018633013221717892	-0.0033750473871776484	0.4849002667571749	-0.8745609575450632	0.000793441652588545	3.581340116833448e-05	-0.10137862027497842	-0.07565977938339295	-0.009857316240514901	9.79962962001163	0.2715377425976075	0.4240932387424705	-0.8574196781967187
40001	800	119900000	-0.0018671182496331066	-0.0033734583866836115	0.4857877121504966	-0.8740683224848852	0.0008021741693045966	4.702399293843867e-05	-0.10149882964572544	-0.07583922324754638	-0.00987163381240715	9.799606640963539	0.2706771109644269	0.4246297198131577	-0.8645718980561999
40002	800	139900000	-0.001871163883140157	-0.003371966709791318	0.486676244631133	-0.8735739015664148	0.0008181369474324809	6.704048260168329e-05	-0.10168054437399267	-0.07632439464949275	-0.009888491443925812	9.799579248726292	0.269814193016997	0.4251651577241333	-0.8447482002213187
40003	800	159900000	-0.0018756566668795738	-0.0033706473616199285	0.4875674451719384	-0.8730768047869216	0.0008502123604341835	0.00010425946969441228	-0.10204372861976191	-0.07763878370970347	-0.009933925015343403	9.799575902983602	0.26894773947612766	0.4257002395492401	-0.8687960864844518
